status,line,reason,raw_row
adjusted,120,"Invalid date -> today used","29/Jan/26 | Done | 13/Jan/26 | LRC-4976 | 14ft | 258174 | 1957584 | Punjab Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,120,"Invalid freight -> 0 used","29/Jan/26 | Done | 13/Jan/26 | LRC-4976 | 14ft | 258174 | 1957584 | Punjab Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,121,"Invalid date -> today used","29/Jan/26 | Done | 13/Jan/26 | LES-3984 | 14ft | 258176 | 1957583 | Abdul Rehman Traders | Kasur |  |  | - | 21,500 |  |  |  |  |  |  |  |  |  | "
adjusted,121,"Invalid tender -> 0 used","29/Jan/26 | Done | 13/Jan/26 | LES-3984 | 14ft | 258176 | 1957583 | Abdul Rehman Traders | Kasur |  |  | - | 21,500 |  |  |  |  |  |  |  |  |  | "
adjusted,122,"Invalid date -> today used","29/Jan/26 | Done | 13/Jan/26 | LES-3984 | 14ft | 258177 | 1957583 | Anas Traders | Lahore |  |  | 4,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,122,"Invalid freight -> 0 used","29/Jan/26 | Done | 13/Jan/26 | LES-3984 | 14ft | 258177 | 1957583 | Anas Traders | Lahore |  |  | 4,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,123,"Invalid date -> today used","29/Jan/26 | Done | 13/Jan/26 | JU-5943 | 14ft | 258173 | 1957585 | MA Traders | Nawabshah |  |  | - | 53,000 |  |  |  |  |  |  |  |  |  | "
adjusted,123,"Invalid tender -> 0 used","29/Jan/26 | Done | 13/Jan/26 | JU-5943 | 14ft | 258173 | 1957585 | MA Traders | Nawabshah |  |  | - | 53,000 |  |  |  |  |  |  |  |  |  | "
adjusted,124,"Invalid date -> today used","29/Jan/26 | Done | 13/Jan/26 | JW-1555 | 40ft@32T | 258173 | 1957587 | AS Traders | Peshawar |  |  | - | 150,000 |  |  |  |  |  |  |  |  |  | "
adjusted,124,"Invalid tender -> 0 used","29/Jan/26 | Done | 13/Jan/26 | JW-1555 | 40ft@32T | 258173 | 1957587 | AS Traders | Peshawar |  |  | - | 150,000 |  |  |  |  |  |  |  |  |  | "
adjusted,125,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | RIL-3243 | 14ft | 258191 | 1957591 | Waqas Traders | Sargodha |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,125,"Invalid tender -> 0 used","29/Jan/26 | Done | 14/Jan/26 | RIL-3243 | 14ft | 258191 | 1957591 | Waqas Traders | Sargodha |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,126,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | RIL-3243 | 14ft | 258192 | 1957591 | Haris Traders | Sargodha |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,126,"Invalid freight -> 0 used","29/Jan/26 | Done | 14/Jan/26 | RIL-3243 | 14ft | 258192 | 1957591 | Haris Traders | Sargodha |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,127,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | LES-8900 | 14ft | 258242 | 1957604 | Sitara Marketing | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,127,"Invalid tender -> 0 used","29/Jan/26 | Done | 14/Jan/26 | LES-8900 | 14ft | 258242 | 1957604 | Sitara Marketing | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,128,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | LES-8900 | 14ft | 258241 | 1957604 | Yusra Marketing | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,128,"Invalid freight -> 0 used","29/Jan/26 | Done | 14/Jan/26 | LES-8900 | 14ft | 258241 | 1957604 | Yusra Marketing | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,129,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | LES-3984 | 14ft | 258244 | 1957604 | Basheer & Sons | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,129,"Invalid tender -> 0 used","29/Jan/26 | Done | 14/Jan/26 | LES-3984 | 14ft | 258244 | 1957604 | Basheer & Sons | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,130,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | LES-3984 | 14ft | 258243 | 1957604 | H brothers | Raiwind |  |  | 4,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,130,"Invalid freight -> 0 used","29/Jan/26 | Done | 14/Jan/26 | LES-3984 | 14ft | 258243 | 1957604 | H brothers | Raiwind |  |  | 4,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,131,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | TKB-440 | 20ft | 258250 | 1957598 | Imtiaz Group | Islamabad |  |  | - | 79,000 |  |  |  |  |  |  |  |  |  | "
adjusted,131,"Invalid tender -> 0 used","29/Jan/26 | Done | 14/Jan/26 | TKB-440 | 20ft | 258250 | 1957598 | Imtiaz Group | Islamabad |  |  | - | 79,000 |  |  |  |  |  |  |  |  |  | "
adjusted,132,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | TKB-440 | 20ft | 258245 | 1957598 | Aims Marketing | Islamabad |  |  | 5,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,132,"Invalid freight -> 0 used","29/Jan/26 | Done | 14/Jan/26 | TKB-440 | 20ft | 258245 | 1957598 | Aims Marketing | Islamabad |  |  | 5,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,133,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | TKT-869 | 14ft | 258247 | 1957599 | Jasmin Traders | Hyderabad |  |  | - | 53,000 |  |  |  |  |  |  |  |  |  | "
adjusted,133,"Invalid tender -> 0 used","29/Jan/26 | Done | 14/Jan/26 | TKT-869 | 14ft | 258247 | 1957599 | Jasmin Traders | Hyderabad |  |  | - | 53,000 |  |  |  |  |  |  |  |  |  | "
adjusted,134,"Invalid date -> today used","29/Jan/26 | Done | 14/Jan/26 | TKT-869 | 14ft | 258246 | 1957599 | Handler Jasmine Traders | Hyderabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,134,"Invalid freight -> 0 used","29/Jan/26 | Done | 14/Jan/26 | TKT-869 | 14ft | 258246 | 1957599 | Handler Jasmine Traders | Hyderabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,134,"Invalid tender -> 0 used","29/Jan/26 | Done | 14/Jan/26 | TKT-869 | 14ft | 258246 | 1957599 | Handler Jasmine Traders | Hyderabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,135,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | FDP-4076 | 20ft | 258283 | 1957608 | MAH Marketing | Rawalpindi |  |  | - | 82,000 |  |  |  |  |  |  |  |  |  | "
adjusted,135,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | FDP-4076 | 20ft | 258283 | 1957608 | MAH Marketing | Rawalpindi |  |  | - | 82,000 |  |  |  |  |  |  |  |  |  | "
adjusted,136,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | FDP-4076 | 20ft | 258282 | 1957608 | Afsar Enterprises | Kalar Seydan |  |  | 6,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,136,"Invalid freight -> 0 used","29/Jan/26 | Done | 15/Jan/26 | FDP-4076 | 20ft | 258282 | 1957608 | Afsar Enterprises | Kalar Seydan |  |  | 6,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,137,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | LES-8900 | 14ft | 258236 | 1957612 | Sitara Marketing | Lahore |  |  | - | 15,500 |  |  |  |  |  |  |  |  |  | "
adjusted,137,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | LES-8900 | 14ft | 258236 | 1957612 | Sitara Marketing | Lahore |  |  | - | 15,500 |  |  |  |  |  |  |  |  |  | "
adjusted,138,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | TKK-555 | 14ft | 258249 | 1957613 | Miraj Din & Co | Dera Ghazi Khan |  |  | - | 36,000 |  |  |  |  |  |  |  |  |  | "
adjusted,138,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | TKK-555 | 14ft | 258249 | 1957613 | Miraj Din & Co | Dera Ghazi Khan |  |  | - | 36,000 |  |  |  |  |  |  |  |  |  | "
adjusted,139,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | TKK-555 | 14ft | 258248 | 1957613 | Sheikh Nizam Din & Co | Dera Ghazi Khan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,139,"Invalid freight -> 0 used","29/Jan/26 | Done | 15/Jan/26 | TKK-555 | 14ft | 258248 | 1957613 | Sheikh Nizam Din & Co | Dera Ghazi Khan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,139,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | TKK-555 | 14ft | 258248 | 1957613 | Sheikh Nizam Din & Co | Dera Ghazi Khan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,140,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | RIM-6627 | 14ft | 258307 | 1957616 | Abubakkar Traders | Sargodha |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,140,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | RIM-6627 | 14ft | 258307 | 1957616 | Abubakkar Traders | Sargodha |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,141,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | RIM-6627 | 14ft | 258306 | 1957616 | Imtiaz Group | Sargodha |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,141,"Invalid freight -> 0 used","29/Jan/26 | Done | 15/Jan/26 | RIM-6627 | 14ft | 258306 | 1957616 | Imtiaz Group | Sargodha |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,142,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | LES-3984 | 14ft | 258302 | 1957614 | Zain Traders | Lahore |  |  | - | 15,500 |  |  |  |  |  |  |  |  |  | "
adjusted,142,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | LES-3984 | 14ft | 258302 | 1957614 | Zain Traders | Lahore |  |  | - | 15,500 |  |  |  |  |  |  |  |  |  | "
adjusted,143,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | LRC-4976 | 14ft | 258300 | 1957625 | Abubakkar Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,143,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | LRC-4976 | 14ft | 258300 | 1957625 | Abubakkar Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,144,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | LRC-4976 | 14ft | 258301 | 1957625 | Ithad Enterprises | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,144,"Invalid freight -> 0 used","29/Jan/26 | Done | 15/Jan/26 | LRC-4976 | 14ft | 258301 | 1957625 | Ithad Enterprises | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,145,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | LES-4151 | 14ft | 258309 | 1957626 | Imtiaz Group | Faisalabad |  |  | - | 21,000 |  |  |  |  |  |  |  |  |  | "
adjusted,145,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | LES-4151 | 14ft | 258309 | 1957626 | Imtiaz Group | Faisalabad |  |  | - | 21,000 |  |  |  |  |  |  |  |  |  | "
adjusted,146,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | LES-4151 | 14ft | 258310 | 1957626 | Zafar Traders | Faisalabad |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,146,"Invalid freight -> 0 used","29/Jan/26 | Done | 15/Jan/26 | LES-4151 | 14ft | 258310 | 1957626 | Zafar Traders | Faisalabad |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,147,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | JW-5369 | 14ft | 258305 | 1957623 | AL Madina Traders | Rahim Yar Khan |  |  | - | 30,000 |  |  |  |  |  |  |  |  |  | "
adjusted,147,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | JW-5369 | 14ft | 258305 | 1957623 | AL Madina Traders | Rahim Yar Khan |  |  | - | 30,000 |  |  |  |  |  |  |  |  |  | "
adjusted,148,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | JW-5369 | 14ft | 258303 | 1957623 | Yasir & Brothers | Sukkur |  |  | - | 42,000 |  |  |  |  |  |  |  |  |  | "
adjusted,148,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | JW-5369 | 14ft | 258303 | 1957623 | Yasir & Brothers | Sukkur |  |  | - | 42,000 |  |  |  |  |  |  |  |  |  | "
adjusted,149,"Invalid date -> today used","29/Jan/26 | Done | 15/Jan/26 | JW-5369 | 14ft | 258304 | 1957623 | Handler Yasir & Brothers | Sukkur |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,149,"Invalid freight -> 0 used","29/Jan/26 | Done | 15/Jan/26 | JW-5369 | 14ft | 258304 | 1957623 | Handler Yasir & Brothers | Sukkur |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,149,"Invalid tender -> 0 used","29/Jan/26 | Done | 15/Jan/26 | JW-5369 | 14ft | 258304 | 1957623 | Handler Yasir & Brothers | Sukkur |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,150,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | LES-5826 | 14ft | 258344 | 1957629 | Mujtaba Noman & Co | Jhang |  |  | - | 29,000 |  |  |  |  |  |  |  |  |  | "
adjusted,150,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | LES-5826 | 14ft | 258344 | 1957629 | Mujtaba Noman & Co | Jhang |  |  | - | 29,000 |  |  |  |  |  |  |  |  |  | "
adjusted,151,"Invalid date -> today used"," | File | 16/Jan/26 | LOK-7932 | 14ft | 258340 | 1957630 | Sadeedi Traders | Sahiwal |  |  | - | 16,000 |  |  |  |  |  |  |  |  |  | "
adjusted,151,"Invalid tender -> 0 used"," | File | 16/Jan/26 | LOK-7932 | 14ft | 258340 | 1957630 | Sadeedi Traders | Sahiwal |  |  | - | 16,000 |  |  |  |  |  |  |  |  |  | "
adjusted,152,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | JU-1133 | 14ft | 258343 | 1957628 | Ayyan Traders | Muzaffargarh |  |  | - | 29,000 |  |  |  |  |  |  |  |  |  | "
adjusted,152,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | JU-1133 | 14ft | 258343 | 1957628 | Ayyan Traders | Muzaffargarh |  |  | - | 29,000 |  |  |  |  |  |  |  |  |  | "
adjusted,153,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | LES-4447 | 14ft | 258342 | 1957635 | Reliable Distribution | Multan |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,153,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | LES-4447 | 14ft | 258342 | 1957635 | Reliable Distribution | Multan |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,154,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | LES-4447 | 14ft | 258341 | 1957635 | Imtiaz Group | Multan |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,154,"Invalid freight -> 0 used","29/Jan/26 | Done | 16/Jan/26 | LES-4447 | 14ft | 258341 | 1957635 | Imtiaz Group | Multan |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,155,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | TAK-213 | 14ft | 258346 | 1957637 | Zafar Traders | Faisalabad |  |  | - | 19,000 |  |  |  |  |  |  |  |  |  | "
adjusted,155,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | TAK-213 | 14ft | 258346 | 1957637 | Zafar Traders | Faisalabad |  |  | - | 19,000 |  |  |  |  |  |  |  |  |  | "
adjusted,156,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | TAK-213 | 14ft | 258347 | 1957637 | Handler Zafar Traders | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,156,"Invalid freight -> 0 used","29/Jan/26 | Done | 16/Jan/26 | TAK-213 | 14ft | 258347 | 1957637 | Handler Zafar Traders | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,156,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | TAK-213 | 14ft | 258347 | 1957637 | Handler Zafar Traders | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,157,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | LWN-6835 | 14ft | 258338 | 1957638 | Ayyan Traders | Khurrianwala |  |  | - | 18,000 |  |  |  |  |  |  |  |  |  | "
adjusted,157,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | LWN-6835 | 14ft | 258338 | 1957638 | Ayyan Traders | Khurrianwala |  |  | - | 18,000 |  |  |  |  |  |  |  |  |  | "
adjusted,158,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | TAE-559 | 14ft | 258339 | 1957643 | Zahid Traders | Jaranwala |  |  | - | 18,500 |  |  |  |  |  |  |  |  |  | "
adjusted,158,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | TAE-559 | 14ft | 258339 | 1957643 | Zahid Traders | Jaranwala |  |  | - | 18,500 |  |  |  |  |  |  |  |  |  | "
adjusted,159,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | LES-8900 | 14ft | 258366 | 1957641 | Prime Marketing | Lahore |  |  | - | 15,500 |  |  |  |  |  |  |  |  |  | "
adjusted,159,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | LES-8900 | 14ft | 258366 | 1957641 | Prime Marketing | Lahore |  |  | - | 15,500 |  |  |  |  |  |  |  |  |  | "
adjusted,160,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | LES-3984 | 14ft | 258368 | 1957647 | Punjab Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,160,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | LES-3984 | 14ft | 258368 | 1957647 | Punjab Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,161,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | LES-3984 | 14ft | 258367 | 1957647 | Metro DHA | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,161,"Invalid freight -> 0 used","29/Jan/26 | Done | 16/Jan/26 | LES-3984 | 14ft | 258367 | 1957647 | Metro DHA | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,162,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | SGI-168 | 20ft | 258293 | 1957649 | Khan Traders | Rawalpindi |  |  | - | 79,000 |  |  |  |  |  |  |  |  |  | "
adjusted,162,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | SGI-168 | 20ft | 258293 | 1957649 | Khan Traders | Rawalpindi |  |  | - | 79,000 |  |  |  |  |  |  |  |  |  | "
adjusted,163,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | SGI-168 | 20ft | 258292 | 1957649 | Bahawal Traders | Rawalpindi |  |  | 5,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,163,"Invalid freight -> 0 used","29/Jan/26 | Done | 16/Jan/26 | SGI-168 | 20ft | 258292 | 1957649 | Bahawal Traders | Rawalpindi |  |  | 5,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,164,"Invalid date -> today used","29/Jan/26 | Done | 16/Jan/26 | LOT-1303 | 14ft | 258345 | 1957650 | Metro Pakistan | Jhang |  |  | - | 29,000 |  |  |  |  |  |  |  |  |  | "
adjusted,164,"Invalid tender -> 0 used","29/Jan/26 | Done | 16/Jan/26 | LOT-1303 | 14ft | 258345 | 1957650 | Metro Pakistan | Jhang |  |  | - | 29,000 |  |  |  |  |  |  |  |  |  | "
adjusted,165,"Invalid date -> today used","29/Jan/26 | Done | 17/Jan/26 | K-2617 | 14ft | 258351 | 1957652 | Zaman Traders | Chakwal |  |  | - | 44,000 |  |  |  |  |  |  |  |  |  | "
adjusted,165,"Invalid tender -> 0 used","29/Jan/26 | Done | 17/Jan/26 | K-2617 | 14ft | 258351 | 1957652 | Zaman Traders | Chakwal |  |  | - | 44,000 |  |  |  |  |  |  |  |  |  | "
adjusted,166,"Invalid date -> today used","29/Jan/26 | Done | 17/Jan/26 | SGI-965 | 14ft | 258381 | 1957653 | Handler Abubakkar Traders | Sargodha |  |  | - | 30,000 |  |  |  |  |  |  |  |  |  | "
adjusted,166,"Invalid tender -> 0 used","29/Jan/26 | Done | 17/Jan/26 | SGI-965 | 14ft | 258381 | 1957653 | Handler Abubakkar Traders | Sargodha |  |  | - | 30,000 |  |  |  |  |  |  |  |  |  | "
adjusted,167,"Invalid date -> today used","29/Jan/26 | Done | 17/Jan/26 | SGI-965 | 14ft | 258380 | 1957653 | Waqas Traders | Sargodha |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,167,"Invalid freight -> 0 used","29/Jan/26 | Done | 17/Jan/26 | SGI-965 | 14ft | 258380 | 1957653 | Waqas Traders | Sargodha |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,168,"Invalid date -> today used","29/Jan/26 | Done | 17/Jan/26 | JT-9463 | 14ft | 258359 | 1957654 | Miraj Din & Co | Dera Ghazi Khan |  |  | - | 39,000 |  |  |  |  |  |  |  |  |  | "
adjusted,168,"Invalid tender -> 0 used","29/Jan/26 | Done | 17/Jan/26 | JT-9463 | 14ft | 258359 | 1957654 | Miraj Din & Co | Dera Ghazi Khan |  |  | - | 39,000 |  |  |  |  |  |  |  |  |  | "
adjusted,169,"Invalid date -> today used","29/Jan/26 | Done | 17/Jan/26 | JT-9463 | 14ft | 258358 | 1957654 | Sheikh Nizam Din & Co | Dera Ghazi Khan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,169,"Invalid freight -> 0 used","29/Jan/26 | Done | 17/Jan/26 | JT-9463 | 14ft | 258358 | 1957654 | Sheikh Nizam Din & Co | Dera Ghazi Khan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,169,"Invalid tender -> 0 used","29/Jan/26 | Done | 17/Jan/26 | JT-9463 | 14ft | 258358 | 1957654 | Sheikh Nizam Din & Co | Dera Ghazi Khan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,170,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | NAB-246 | 20ft | 258439 | 1957668 | MAH Marketing | Rawalpindi |  |  | - | 76,000 |  |  |  |  |  |  |  |  |  | "
adjusted,170,"Invalid tender -> 0 used","29/Jan/26 | Done | 19/Jan/26 | NAB-246 | 20ft | 258439 | 1957668 | MAH Marketing | Rawalpindi |  |  | - | 76,000 |  |  |  |  |  |  |  |  |  | "
adjusted,171,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | LES-4151 | 14ft | 258427 | 1957672 | Metro Samandri Road | Faisalabad |  |  | - | 21,000 |  |  |  |  |  |  |  |  |  | "
adjusted,171,"Invalid tender -> 0 used","29/Jan/26 | Done | 19/Jan/26 | LES-4151 | 14ft | 258427 | 1957672 | Metro Samandri Road | Faisalabad |  |  | - | 21,000 |  |  |  |  |  |  |  |  |  | "
adjusted,172,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | LES-4151 | 14ft | 258426 | 1957672 | Zain Traders | Faisalabad |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,172,"Invalid freight -> 0 used","29/Jan/26 | Done | 19/Jan/26 | LES-4151 | 14ft | 258426 | 1957672 | Zain Traders | Faisalabad |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,173,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | K-7465 | 14ft | 258441 | 1957670 | Ayan Inter Prises | Muzaffargarh |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,173,"Invalid tender -> 0 used","29/Jan/26 | Done | 19/Jan/26 | K-7465 | 14ft | 258441 | 1957670 | Ayan Inter Prises | Muzaffargarh |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,174,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | C-1613 | 14ft | 258442 | 1957671 | Mujtaba Noman & Co | Jhang |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,174,"Invalid tender -> 0 used","29/Jan/26 | Done | 19/Jan/26 | C-1613 | 14ft | 258442 | 1957671 | Mujtaba Noman & Co | Jhang |  |  | - | 28,000 |  |  |  |  |  |  |  |  |  | "
adjusted,175,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | CAV-5754 | 14ft | 258450 | 1957685 | Handler Abubakkar Traders | Sargodha |  |  | - | 27,000 |  |  |  |  |  |  |  |  |  | "
adjusted,175,"Invalid tender -> 0 used","29/Jan/26 | Done | 19/Jan/26 | CAV-5754 | 14ft | 258450 | 1957685 | Handler Abubakkar Traders | Sargodha |  |  | - | 27,000 |  |  |  |  |  |  |  |  |  | "
adjusted,176,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | LES-8900 | 14ft | 258455 | 1957673 | Ithad Enterprises | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,176,"Invalid tender -> 0 used","29/Jan/26 | Done | 19/Jan/26 | LES-8900 | 14ft | 258455 | 1957673 | Ithad Enterprises | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,177,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | LES-8900 | 14ft | 258454 | 1957673 | Punjab Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,177,"Invalid freight -> 0 used","29/Jan/26 | Done | 19/Jan/26 | LES-8900 | 14ft | 258454 | 1957673 | Punjab Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,178,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | LES-8900 | 14ft | 258453 | 1957673 | SS Traders[Unload Punjab] | Multan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,178,"Invalid freight -> 0 used","29/Jan/26 | Done | 19/Jan/26 | LES-8900 | 14ft | 258453 | 1957673 | SS Traders[Unload Punjab] | Multan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,178,"Invalid tender -> 0 used","29/Jan/26 | Done | 19/Jan/26 | LES-8900 | 14ft | 258453 | 1957673 | SS Traders[Unload Punjab] | Multan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
