status,line,reason,raw_row
adjusted,90,"Invalid date -> today used"," | 85 | Thatta | 90,611 | 95,234 | 0 | 101,706 | 114,384 | 166,428 |  | "
adjusted,91,"Invalid date -> today used"," | 86 | Badaber | 76,256 | 85,988 | 94,587 | 138,690 | 180,154 | 202,025 |  | "
adjusted,92,"Invalid date -> today used"," | 87 | Bannu | 62,911 | 71,490 | 83,881 | 125,822 | 146,792 | 167,763 |  | "
adjusted,93,"Invalid date -> today used"," | 88 | Bara | 69,583 | 82,928 | 98,179 | 151,558 | 131,541 | 157,277 |  | "
adjusted,94,"Invalid date -> today used"," | 89 | Butkhela | 75,302 | 85,788 | 102,659 | 171,575 | 179,654 | 205,318 |  | "
adjusted,95,"Invalid date -> today used"," | 90 | Charsadda | 60,051 | 81,022 | 94,309 | 154,179 | 180,759 | 202,030 |  | "
adjusted,96,"Invalid date -> today used"," | 91 | D.I.Khan | 56,715 | 60,099 | 73,396 | 100,920 | 128,443 | 146,792 |  | "
adjusted,97,"Invalid date -> today used"," | 92 | DARA ADAM KHEL | 69,345 | 78,162 | 95,796 | 131,720 | 167,643 | 191,592 |  | "
adjusted,98,"Invalid date -> today used"," | 93 | Datta Khel | 89,686 | 101,039 | 133,686 | 183,818 | 233,950 | 267,371 |  | "
adjusted,99,"Invalid date -> today used"," | 94 | Hangu | 76,742 | 81,975 | 112,763 | 200,171 | 197,335 | 225,526 |  | "
adjusted,100,"Invalid date -> today used"," | 95 | Jamrod | 83,214 | 90,611 | 97,226 | 165,856 | 170,145 | 194,452 |  | "
adjusted,101,"Invalid date -> today used"," | 96 | Jehangira | 62,873 | 73,968 | 89,686 | 142,979 | 156,951 | 179,372 |  | "
adjusted,102,"Invalid date -> today used"," | 97 | Karak | 64,817 | 80,440 | 97,083 | 133,489 | 169,895 | 194,166 |  | "
adjusted,103,"Invalid date -> today used"," | 98 | Kohat | 68,630 | 71,490 | 87,837 | 162,043 | 153,715 | 175,674 |  | "
adjusted,104,"Invalid date -> today used"," | 99 | Mardan | 62,873 | 80,068 | 94,309 | 152,511 | 165,041 | 188,618 |  | "
adjusted,105,"Invalid date -> today used"," | 100 | Nowshera Cantt | 60,099 | 73,968 | 90,611 | 142,979 | 189,686 | 193,499 |  | "
adjusted,106,"Invalid date -> today used"," | 101 | Pabbi | 60,099 | 73,968 | 90,611 | 137,260 | 158,569 | 181,222 |  | "
adjusted,107,"Invalid date -> today used"," | 102 | Parachinar | 106,281 | 119,150 | 170,622 | 234,605 | 298,589 | 341,244 |  | "
adjusted,108,"Invalid date -> today used"," | 103 | Peshawar | 0 | 73,968 | 90,554 | 147,745 | 171,976 | 184,874 |  | "
adjusted,109,"Invalid date -> today used"," | 104 | Sadda | 101,039 | 110,952 | 152,511 | 249,642 | 266,895 | 305,023 |  | "
adjusted,110,"Invalid date -> today used"," | 105 | Serai Naurang | 61,948 | 69,107 | 80,068 | 110,094 | 140,120 | 160,137 |  | "
adjusted,111,"Invalid date -> today used"," | 106 | Shabqadar Fort | 72,119 | 83,214 | 94,366 | 147,936 | 165,141 | 188,733 |  | "
adjusted,112,"Invalid date -> today used"," | 107 | Shewa Adda | 71,194 | 82,261 | 99,132 | 147,745 | 173,482 | 198,265 |  | "
adjusted,113,"Invalid date -> today used"," | 108 | Swabi | 60,099 | 73,968 | 91,535 | 141,464 | 160,187 | 183,071 |  | "
adjusted,114,"Invalid date -> today used"," | 109 | Taank | 53,627 | 61,005 | 83,214 | 114,419 | 145,625 | 166,428 |  | "
adjusted,115,"Invalid date -> today used"," | 110 | Tall | 82,928 | 87,694 | 135,354 | 186,112 | 236,869 | 270,708 |  | "
adjusted,116,"Invalid date -> today used"," | 111 | TANGI | 64,722 | 83,214 | 93,890 | 129,098 | 164,307 | 187,780 |  | "
adjusted,117,"Invalid date -> today used"," | 112 | Topi | 60,099 | 73,968 | 93,385 | 152,559 | 194,166 | 245,019 |  | "
adjusted,118,"Invalid date -> today used"," | 113 | Injra | 66,724 | 72,071 | 84,834 | 116,647 | 148,460 | 169,669 |  | "
adjusted,119,"Invalid date -> today used"," | 114 | Kallar Sayedan | 53,474 | 58,145 | 74,893 | 114,384 | 133,447 | 159,494 |  | "
adjusted,120,"Invalid date -> today used"," | 115 | Layyah | 34,950 | 40,358 | 57,029 | 103,352 | 124,405 | 159,494 |  | "
adjusted,121,"Invalid date -> today used"," | 116 | Hyderabad | 70,732 | 83,214 | 91,505 | 113,430 | 138,213 | 168,296 |  | "
adjusted,122,"Invalid date -> today used"," | 117 | Thatta | 90,611 | 95,234 | 121,056 | 101,706 | 114,384 | 166,428 |  | "
adjusted,123,"Invalid date -> today used"," | 118 | Khwazakhela | 83,214 | 90,288 | 116,084 | 196,068 | 0 | 0 |  | "
adjusted,124,"Invalid date -> today used"," | 119 | Landi Kotal | 83,214 | 90,611 | 107,254 | 157,277 | 0 | 0 |  | "
adjusted,125,"Invalid date -> today used"," | 120 | Mingora | 83,214 | 89,686 | 114,384 | 204,937 | 0 | 0 |  | "
adjusted,126,"Invalid date -> today used"," |  |  | - | - |  | - | - | - |  | "
adjusted,126,"Invalid freight -> 0 used"," |  |  | - | - |  | - | - | - |  | "
adjusted,126,"Invalid tender -> 0 used"," |  |  | - | - |  | - | - | - |  | "
